Customer ID,First Name,Last Name,Age,Gender,City,Email,Account Type,Account Balance,TransactionID,Transaction Type,Transaction Amount,Loan Issue Date,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Loan Status,Card Type,Credit Limit,Minimum Payment Due,Rewards Points,Feedback Type,Resolution Status,Anomaly
3053,William,Jones,44,Male,Nashville,william.jones@kag.com,Current,245.16,3053,Withdrawal,3320.51,28-08-2020,3053,6371.41,Mortgage,1.36,48,Rejected,MasterCard,4921.8,78.37,7634,Suggestion,Pending,1
3054,Joshua,Lewis,50,Male,San Diego,joshua.lewis@kag.com,Savings,8766.5,3054,Withdrawal,1349.74,14-12-2024,3054,35526.36,Auto,9.84,36,Rejected,Visa,2290.86,71.48,2087,Praise,Pending,1
3055,David,Jackson,52,Other,Chicago,david.jackson@kag.com,Current,7812.14,3055,Deposit,4916.03,13-01-2023,3055,15090.2,Mortgage,1.07,48,Closed,Visa,1628.88,130.79,8565,Praise,Pending,-1
3056,Sandra,Martinez,32,Other,Louisville,sandra.martinez@kag.com,Current,4758.83,3056,Transfer,910.15,26-08-2024,3056,15990.02,Mortgage,8.99,60,Approved,MasterCard,1969.16,49.67,9504,Praise,Resolved,1
3057,Jessica,Lopez,22,Male,Memphis,jessica.lopez@kag.com,Current,1679.83,3057,Transfer,4534.45,27-06-2022,3057,44175.02,Personal,8.43,24,Approved,MasterCard,6713.68,126.54,365,Praise,Pending,-1
3058,Robert,Brown,54,Male,El Paso,robert.brown@kag.com,Current,8083.54,3058,Transfer,2232.4,29-07-2024,3058,7641.42,Personal,5.39,48,Approved,MasterCard,4153.63,12.69,6220,Suggestion,Resolved,1
3059,Elizabeth,Walker,21,Male,Seattle,elizabeth.walker@kag.com,Current,3657.74,3059,Deposit,2142.1,03-01-2022,3059,38477.45,Mortgage,7.35,24,Closed,MasterCard,6682.95,124.47,5195,Complaint,Pending,1
3060,Stephanie,Moore,63,Male,Sacramento,stephanie.moore@kag.com,Current,6653.3,3060,Withdrawal,3509.47,25-03-2022,3060,19924.41,Auto,1.95,48,Approved,MasterCard,1416.66,187.03,6134,Complaint,Resolved,1
3061,Michael,Thomas,37,Female,San Jose,michael.thomas@kag.com,Current,3235.27,3061,Transfer,475.65,15-06-2021,3061,44757.51,Auto,7.87,60,Closed,AMEX,9395.68,230.69,3260,Praise,Pending,1
3062,Richard,Flores,56,Female,Fort Worth,richard.flores@kag.com,Current,4379.64,3062,Withdrawal,2737.99,20-06-2020,3062,22576.87,Personal,8.05,48,Approved,MasterCard,9702.68,223.81,8546,Praise,Resolved,1
3063,Kevin,Scott,39,Female,Phoenix,kevin.scott@kag.com,Current,5401.17,3063,Withdrawal,1107.65,12-08-2021,3063,21042.12,Personal,1.46,12,Rejected,MasterCard,9409.21,161.76,1598,Praise,Resolved,1
3064,Ronald,Harris,41,Female,Colorado Springs,ronald.harris@kag.com,Savings,7643.96,3064,Transfer,794.04,05-02-2019,3064,22063.44,Auto,5.48,12,Approved,MasterCard,3134.34,245.6,3331,Complaint,Pending,1
3065,Ashley,Thompson,64,Male,Austin,ashley.thompson@kag.com,Savings,8337.48,3065,Deposit,4388.6,18-05-2020,3065,42046.83,Personal,9.53,60,Closed,MasterCard,8740.71,91.62,7280,Suggestion,Pending,1
3066,Brian,Lopez,28,Male,Austin,brian.lopez@kag.com,Current,4491.11,3066,Withdrawal,4986.46,08-04-2021,3066,1515,Personal,9.56,36,Rejected,Visa,4494,173.29,9264,Praise,Resolved,1
3067,Jennifer,King,63,Male,Milwaukee,jennifer.king@kag.com,Current,2407.1,3067,Withdrawal,4856.27,07-12-2022,3067,35538.29,Personal,9.86,24,Rejected,AMEX,7283.67,247.3,4999,Suggestion,Resolved,1
3068,Thomas,Scott,23,Female,Milwaukee,thomas.scott@kag.com,Savings,1621.13,3068,Withdrawal,4107.59,07-07-2020,3068,11056.78,Auto,6.91,48,Rejected,Visa,2699.37,173.69,8347,Complaint,Pending,1
3069,Brian,Torres,44,Female,San Jose,brian.torres@kag.com,Savings,3473.4,3069,Withdrawal,4600.65,24-06-2023,3069,44224.15,Auto,2.27,60,Closed,AMEX,4791.97,64.77,795,Praise,Resolved,1
3070,Christopher,Williams,27,Male,Columbus,christopher.williams@kag.com,Current,8037.66,3070,Withdrawal,4621.82,16-12-2024,3070,19420.41,Mortgage,4.72,24,Approved,MasterCard,9051.46,203.18,564,Suggestion,Pending,1
3071,Carol,Rodriguez,56,Female,Boston,carol.rodriguez@kag.com,Savings,2812.42,3071,Transfer,890.04,03-06-2022,3071,17608.82,Personal,7.54,48,Approved,Visa,5118.39,87.58,1213,Complaint,Pending,1
3072,Andrew,Moore,27,Other,Tucson,andrew.moore@kag.com,Savings,570.45,3072,Deposit,437.64,14-06-2023,3072,35918.59,Mortgage,3.55,48,Closed,AMEX,9374.38,70.51,2141,Complaint,Pending,1
3073,Melissa,Nelson,63,Female,Tucson,melissa.nelson@kag.com,Savings,5686.33,3073,Withdrawal,642.66,15-07-2021,3073,36400,Mortgage,8.29,36,Approved,Visa,4214.38,206.86,6358,Complaint,Resolved,1
3074,Sandra,Wright,43,Female,Charlotte,sandra.wright@kag.com,Savings,432.77,3074,Deposit,821.4,24-02-2018,3074,32051.84,Mortgage,8.75,24,Closed,AMEX,6353.6,100.28,3581,Complaint,Resolved,1
3075,Robert,King,54,Female,Indianapolis,robert.king@kag.com,Savings,8860.76,3075,Deposit,4114.01,21-02-2020,3075,17160.6,Personal,7.87,48,Approved,AMEX,4977.06,161.39,9653,Complaint,Resolved,1
3076,Mark,Green,50,Female,Kansas City,mark.green@kag.com,Savings,6812.8,3076,Transfer,4706.96,13-09-2024,3076,30907.3,Auto,4.08,36,Rejected,AMEX,2164.64,216.97,8089,Suggestion,Pending,1
3077,Paul,Wilson,68,Male,Philadelphia,paul.wilson@kag.com,Savings,2642.77,3077,Deposit,1765.68,19-08-2019,3077,3659.03,Personal,7.67,12,Rejected,Visa,5314.88,38.17,5292,Praise,Pending,1
3078,Sarah,Brown,25,Other,Boston,sarah.brown@kag.com,Savings,4744.01,3078,Deposit,181.47,14-05-2022,3078,47803.81,Auto,1.65,36,Closed,Visa,4240.6,153.74,2057,Suggestion,Resolved,1
3079,Ronald,Lewis,68,Male,Charlotte,ronald.lewis@kag.com,Current,7418.25,3079,Deposit,1544.33,04-04-2023,3079,23182.88,Personal,4.02,24,Closed,Visa,2769.3,44.94,7658,Suggestion,Pending,1
3080,Charles,Green,66,Female,Houston,charles.green@kag.com,Savings,9165.27,3080,Deposit,3533.63,01-05-2022,3080,15919.41,Auto,7.89,36,Closed,Visa,4812.84,150.96,5639,Suggestion,Resolved,-1
3081,Elizabeth,Hall,68,Female,Houston,elizabeth.hall@kag.com,Current,8757.09,3081,Withdrawal,4715.1,11-12-2021,3081,43178.17,Mortgage,8.15,12,Rejected,MasterCard,3550.28,122.67,5391,Suggestion,Resolved,1
3082,Robert,Roberts,45,Female,Baltimore,robert.roberts@kag.com,Savings,788.36,3082,Transfer,2253.97,21-03-2023,3082,16884.43,Personal,3.87,12,Approved,MasterCard,3317.62,218.29,4870,Complaint,Pending,1
3083,Margaret,Anderson,65,Female,Fresno,margaret.anderson@kag.com,Current,903.3,3083,Transfer,1686.98,22-08-2023,3083,49861.5,Auto,9.64,24,Closed,MasterCard,8729.61,225.21,6012,Suggestion,Pending,1
3084,Jennifer,Ramirez,53,Female,Portland,jennifer.ramirez@kag.com,Current,6017.46,3084,Transfer,3269.58,02-04-2024,3084,34839.38,Mortgage,3.46,60,Closed,Visa,7901.6,192.61,9917,Praise,Pending,1
3085,Sandra,Adams,57,Other,Milwaukee,sandra.adams@kag.com,Current,5015.31,3085,Deposit,1063.52,12-10-2019,3085,32829.32,Mortgage,6.94,36,Rejected,MasterCard,7091.96,157.17,8918,Praise,Resolved,1
3086,Patricia,Thomas,42,Male,Albuquerque,patricia.thomas@kag.com,Current,3000.08,3086,Deposit,3831.41,19-08-2021,3086,8440.97,Mortgage,8.91,24,Rejected,MasterCard,4281.74,70.75,9263,Suggestion,Resolved,1
3087,Joshua,Lopez,53,Female,Colorado Springs,joshua.lopez@kag.com,Savings,9764.11,3087,Withdrawal,2076.03,04-09-2019,3087,30883.27,Mortgage,5.96,48,Closed,MasterCard,3080.77,121.96,7570,Suggestion,Resolved,1
3088,Joshua,Jones,30,Other,Dallas,joshua.jones@kag.com,Current,7488.04,3088,Deposit,4886.58,05-12-2020,3088,8601.12,Auto,4.71,36,Rejected,Visa,6681.44,38.65,4843,Suggestion,Resolved,1
3089,Stephanie,King,24,Male,San Diego,stephanie.king@kag.com,Savings,6904.44,3089,Deposit,4671.25,18-04-2018,3089,39396.6,Auto,2.9,12,Rejected,MasterCard,3509.64,1.99,2348,Suggestion,Resolved,1
3090,Andrew,Adams,18,Male,Columbus,andrew.adams@kag.com,Current,1895.16,3090,Transfer,3330.19,23-07-2023,3090,7781.72,Mortgage,2.77,36,Approved,MasterCard,7748.9,141.76,9284,Praise,Pending,1
3091,James,Smith,26,Male,Tucson,james.smith@kag.com,Savings,2910.92,3091,Deposit,3243.43,26-08-2019,3091,18582.8,Mortgage,2.43,24,Approved,MasterCard,5337.45,65.54,9840,Complaint,Resolved,1
3092,Nancy,Hill,45,Female,El Paso,nancy.hill@kag.com,Current,6089.68,3092,Transfer,624.52,19-01-2020,3092,24359.91,Mortgage,4.99,60,Closed,AMEX,9192.98,69.86,3904,Complaint,Pending,1
3093,Margaret,Young,53,Female,Nashville,margaret.young@kag.com,Savings,7976.4,3093,Transfer,1411.92,01-04-2021,3093,40454.48,Mortgage,5.93,60,Rejected,Visa,9074.93,44.58,7849,Suggestion,Resolved,-1
3094,Jennifer,Sanchez,63,Other,Fort Worth,jennifer.sanchez@kag.com,Savings,9317.5,3094,Transfer,4311.03,09-07-2018,3094,32005.25,Mortgage,8.55,48,Approved,AMEX,4989.44,19.38,8837,Praise,Resolved,1
3095,Kenneth,Taylor,47,Other,Los Angeles,kenneth.taylor@kag.com,Current,7007.5,3095,Deposit,1821.29,26-12-2024,3095,37650.4,Personal,2.96,24,Approved,AMEX,9588.14,62.19,6067,Complaint,Pending,1
3096,Melissa,Mitchell,26,Male,San Jose,melissa.mitchell@kag.com,Savings,4244.51,3096,Deposit,2126.39,07-05-2021,3096,12954.73,Auto,7.8,36,Closed,Visa,6946.81,58.64,7281,Praise,Pending,1
3097,Amanda,Clark,47,Female,Houston,amanda.clark@kag.com,Savings,6941.67,3097,Withdrawal,4200.72,23-02-2019,3097,12625.91,Auto,7.25,12,Rejected,AMEX,6445.71,103.17,1525,Suggestion,Resolved,1
3098,Donald,White,52,Male,Oklahoma City,donald.white@kag.com,Current,784.84,3098,Transfer,2140.36,07-12-2020,3098,19650.38,Personal,6.71,36,Rejected,AMEX,1840.11,19.05,212,Suggestion,Resolved,1
3099,Sarah,Wright,64,Male,Columbus,sarah.wright@kag.com,Savings,6040.82,3099,Withdrawal,4251.56,05-02-2022,3099,1915.36,Auto,4.05,36,Closed,MasterCard,9842.18,116.02,777,Complaint,Pending,1
3100,Nancy,Rivera,44,Other,Baltimore,nancy.rivera@kag.com,Current,8956.79,3100,Deposit,356.45,07-04-2021,3100,41704.5,Mortgage,3.86,12,Closed,MasterCard,1824.5,13.79,9061,Complaint,Resolved,1
3101,Matthew,Adams,46,Female,Memphis,matthew.adams@kag.com,Current,6405.77,3101,Deposit,3458.47,22-09-2021,3101,19128.46,Auto,7.83,48,Approved,MasterCard,3425.45,48.95,9969,Suggestion,Resolved,1
3102,Margaret,Hill,22,Other,San Diego,margaret.hill@kag.com,Savings,174.65,3102,Deposit,324.42,31-12-2023,3102,4310.13,Mortgage,3.47,60,Approved,Visa,2532.91,210.82,7755,Complaint,Pending,1
3103,Charles,Sanchez,18,Female,Fort Worth,charles.sanchez@kag.com,Current,6975.74,3103,Withdrawal,3952.16,09-10-2020,3103,43738.56,Auto,3.97,60,Closed,AMEX,1513.85,15.95,5904,Complaint,Pending,1
3104,Ashley,Carter,60,Male,Kansas City,ashley.carter@kag.com,Current,7291.8,3104,Deposit,2765.57,24-03-2020,3104,48423.49,Personal,9.69,36,Closed,Visa,9989.24,26.19,7864,Praise,Resolved,1
3105,Nancy,Nguyen,68,Male,Detroit,nancy.nguyen@kag.com,Savings,5458.17,3105,Deposit,2783.8,30-05-2021,3105,32682.64,Auto,9.99,24,Closed,AMEX,3870.83,146.09,4642,Praise,Resolved,1
3106,Amanda,Thompson,22,Male,Los Angeles,amanda.thompson@kag.com,Savings,8179.27,3106,Deposit,1889.67,23-11-2018,3106,18472.83,Mortgage,1.02,60,Rejected,Visa,1414.93,65.72,4447,Complaint,Resolved,1
3107,Carol,Perez,46,Female,Omaha,carol.perez@kag.com,Savings,2102.68,3107,Withdrawal,4517.65,18-11-2018,3107,21274.09,Personal,7.18,48,Rejected,AMEX,2124.86,193.35,7048,Suggestion,Resolved,1
3108,Ashley,Brown,34,Male,Columbus,ashley.brown@kag.com,Current,4148.89,3108,Withdrawal,2550.38,03-12-2018,3108,13551.63,Mortgage,5.82,48,Approved,AMEX,3127.86,106.82,5103,Praise,Resolved,1
3109,Lisa,Carter,68,Female,Philadelphia,lisa.carter@kag.com,Current,8095.1,3109,Deposit,1309.58,08-11-2023,3109,35852.49,Auto,5.14,12,Approved,AMEX,1348.16,143.19,7043,Suggestion,Pending,-1
3110,Betty,Rodriguez,66,Female,Omaha,betty.rodriguez@kag.com,Savings,6076.53,3110,Transfer,4122.41,05-03-2023,3110,18447.53,Personal,3.48,24,Closed,MasterCard,2320.45,27.64,2268,Complaint,Pending,1
3111,John,Brown,54,Other,Milwaukee,john.brown@kag.com,Savings,9944.22,3111,Withdrawal,4741.19,24-12-2021,3111,2591.71,Mortgage,5.56,60,Closed,MasterCard,1288.39,174.35,4714,Praise,Resolved,1
3112,Andrew,Miller,41,Male,San Francisco,andrew.miller@kag.com,Savings,785.72,3112,Withdrawal,1219.03,26-03-2021,3112,3261.95,Auto,5.11,24,Closed,AMEX,2499.96,236.68,3472,Suggestion,Pending,1
3113,Betty,Thompson,69,Other,Boston,betty.thompson@kag.com,Savings,2518.68,3113,Transfer,3030.27,08-07-2022,3113,31122.73,Personal,4.61,60,Approved,AMEX,5006.57,240.16,1031,Suggestion,Resolved,1
3114,Susan,Johnson,44,Female,Albuquerque,susan.johnson@kag.com,Savings,2071.34,3114,Withdrawal,2946.97,02-06-2022,3114,15228.82,Auto,8.65,12,Approved,AMEX,9782.2,162.33,1420,Complaint,Pending,1
3115,Elizabeth,Carter,26,Male,Fort Worth,elizabeth.carter@kag.com,Savings,9766.28,3115,Transfer,3052,30-08-2020,3115,9260.99,Personal,3.44,24,Approved,MasterCard,7091.32,20.62,6584,Praise,Resolved,1
3116,Jessica,White,55,Male,San Jose,jessica.white@kag.com,Savings,8705.7,3116,Transfer,2825.53,12-07-2024,3116,28065.89,Auto,6.38,24,Closed,AMEX,5833.86,214.68,919,Suggestion,Resolved,1
3117,Jessica,Flores,30,Female,Denver,jessica.flores@kag.com,Savings,1417.92,3117,Transfer,509.88,10-04-2024,3117,14643.39,Personal,8.78,60,Approved,Visa,9906.55,248.34,9200,Suggestion,Resolved,1
3118,Donald,Walker,43,Male,Boston,donald.walker@kag.com,Savings,3602.66,3118,Transfer,2068.31,18-09-2019,3118,4593.43,Mortgage,9.81,36,Approved,AMEX,7330.99,33.65,2027,Suggestion,Pending,1
3119,Carol,Campbell,28,Female,Milwaukee,carol.campbell@kag.com,Savings,620.71,3119,Transfer,4928.72,24-05-2019,3119,10485.54,Auto,6.42,60,Rejected,MasterCard,4331.15,207.27,550,Suggestion,Resolved,1
3120,Matthew,Walker,41,Male,Atlanta,matthew.walker@kag.com,Current,6362.42,3120,Withdrawal,450.14,30-01-2024,3120,39117.43,Auto,5.68,24,Rejected,MasterCard,8136.6,38.89,4719,Complaint,Resolved,1
3121,Richard,Campbell,50,Male,Boston,richard.campbell@kag.com,Current,3378.83,3121,Deposit,3351.48,24-02-2020,3121,42748.56,Auto,8.56,12,Closed,Visa,5337.81,111.86,5929,Praise,Pending,1
3122,Jennifer,Flores,66,Female,Indianapolis,jennifer.flores@kag.com,Current,2649.89,3122,Transfer,4472.55,26-01-2024,3122,43735.23,Personal,2.7,12,Rejected,Visa,1361.63,231.19,2117,Complaint,Pending,1
3123,Amanda,Mitchell,23,Other,Kansas City,amanda.mitchell@kag.com,Savings,5278.86,3123,Withdrawal,1011.28,08-01-2022,3123,27206.81,Personal,6.67,36,Approved,Visa,6722.71,233.02,8761,Suggestion,Pending,1
3124,David,Nelson,52,Female,El Paso,david.nelson@kag.com,Savings,7975.96,3124,Deposit,4014.07,08-06-2021,3124,47596.61,Auto,1.58,36,Approved,MasterCard,7572.75,138.16,6155,Complaint,Resolved,1
3125,Brian,King,33,Male,Columbus,brian.king@kag.com,Current,4098.78,3125,Deposit,1216.46,17-02-2019,3125,8431.77,Personal,6.94,24,Rejected,AMEX,9810.32,234.1,2591,Complaint,Resolved,1
3126,Margaret,White,30,Female,Philadelphia,margaret.white@kag.com,Current,7598.74,3126,Withdrawal,161.59,20-07-2019,3126,34239.45,Mortgage,8.16,36,Rejected,AMEX,1879.99,9.44,5296,Suggestion,Resolved,1
3127,Kevin,Carter,61,Female,Boston,kevin.carter@kag.com,Current,4516.71,3127,Deposit,2610.45,15-10-2018,3127,35508.82,Auto,1.57,12,Rejected,Visa,3900.27,171.54,7938,Complaint,Pending,1
3128,Sarah,Sanchez,28,Female,El Paso,sarah.sanchez@kag.com,Savings,2223.77,3128,Deposit,3557.26,08-10-2022,3128,3606.08,Mortgage,8.64,24,Approved,Visa,7499.19,107.07,5641,Suggestion,Pending,1
3129,Karen,Thomas,40,Male,Fort Worth,karen.thomas@kag.com,Savings,4517.44,3129,Transfer,992.74,21-05-2018,3129,14839.93,Auto,2.11,36,Approved,MasterCard,6812.85,138.46,3343,Suggestion,Resolved,1
3130,Kevin,Campbell,19,Other,San Jose,kevin.campbell@kag.com,Current,5426.74,3130,Transfer,361.44,10-12-2022,3130,47503.36,Auto,2.58,12,Closed,Visa,5645.73,48.38,4658,Suggestion,Pending,1
3131,Charles,Gonzalez,47,Other,Mesa,charles.gonzalez@kag.com,Savings,4669.64,3131,Withdrawal,2771.76,03-09-2018,3131,38192.42,Auto,8.53,36,Rejected,Visa,2701.69,50.44,5134,Suggestion,Pending,1
3132,Patricia,Anderson,36,Male,Colorado Springs,patricia.anderson@kag.com,Current,2815.81,3132,Transfer,747.13,11-02-2018,3132,3680,Mortgage,2.12,12,Closed,MasterCard,2897.79,182.35,3365,Suggestion,Resolved,1
3133,Stephanie,Clark,57,Other,Fresno,stephanie.clark@kag.com,Current,1932.51,3133,Deposit,929.73,07-03-2018,3133,27498.9,Personal,7.06,24,Closed,AMEX,9715.94,192.01,7983,Praise,Pending,1
3134,Steven,Brown,62,Female,Philadelphia,steven.brown@kag.com,Current,9474.83,3134,Deposit,3520.25,12-08-2021,3134,32782.49,Mortgage,3.65,12,Approved,AMEX,1954.67,160.09,4260,Praise,Resolved,-1
3135,Anthony,Thomas,63,Female,Kansas City,anthony.thomas@kag.com,Savings,3045.11,3135,Transfer,3064.41,27-11-2021,3135,48681.09,Mortgage,3.24,48,Rejected,AMEX,7578.08,86.42,3304,Suggestion,Resolved,1
3136,John,Robinson,64,Other,Omaha,john.robinson@kag.com,Current,7083.16,3136,Withdrawal,4735.4,06-11-2019,3136,36105.27,Mortgage,6.85,60,Closed,Visa,1017.59,176.52,1824,Complaint,Resolved,1
3137,Jennifer,Baker,66,Other,San Diego,jennifer.baker@kag.com,Savings,3472.87,3137,Withdrawal,1623.84,18-02-2019,3137,32294.04,Auto,1.96,12,Closed,MasterCard,2113.89,129.49,7776,Complaint,Resolved,1
3138,Joseph,Robinson,32,Other,San Diego,joseph.robinson@kag.com,Current,9699.47,3138,Transfer,1079.81,21-01-2018,3138,45517.85,Personal,6.17,48,Rejected,Visa,8687.82,175.27,290,Praise,Resolved,1
3139,Karen,Scott,59,Female,Omaha,karen.scott@kag.com,Current,9883.96,3139,Withdrawal,3282.14,08-05-2018,3139,33385.93,Personal,9.32,36,Closed,MasterCard,3787.52,53.84,8849,Praise,Resolved,1
3140,Emily,Williams,50,Female,Tucson,emily.williams@kag.com,Savings,8268.45,3140,Withdrawal,4860.27,09-08-2024,3140,46673.98,Personal,8.66,60,Approved,MasterCard,9952.68,122.97,5256,Suggestion,Pending,1
3141,William,Perez,61,Male,Fresno,william.perez@kag.com,Savings,5856.59,3141,Deposit,2771.86,01-06-2024,3141,25146.03,Personal,8.66,12,Rejected,AMEX,7581.95,31.45,7535,Suggestion,Pending,1
3142,Sarah,Carter,58,Male,Charlotte,sarah.carter@kag.com,Current,5466.47,3142,Transfer,1476.14,20-04-2022,3142,36209.69,Mortgage,3.73,12,Rejected,AMEX,4301.27,240.59,3597,Suggestion,Resolved,1
3143,Nancy,Perez,22,Female,Mesa,nancy.perez@kag.com,Savings,3356.72,3143,Transfer,4553.24,30-08-2023,3143,31955.98,Personal,7.31,24,Rejected,MasterCard,4842.5,248.41,6868,Suggestion,Pending,1
3144,Joseph,Roberts,39,Female,Sacramento,joseph.roberts@kag.com,Current,1308.08,3144,Deposit,3055.88,06-08-2022,3144,28073.78,Mortgage,8.02,12,Rejected,Visa,3169.21,107.31,3228,Complaint,Pending,-1
3145,Deborah,Roberts,44,Male,Washington,deborah.roberts@kag.com,Current,882.71,3145,Deposit,1071.52,19-06-2018,3145,16880.63,Mortgage,9.11,60,Closed,MasterCard,8359.59,99.07,5793,Praise,Pending,1
3146,John,Carter,64,Male,El Paso,john.carter@kag.com,Savings,4707.93,3146,Transfer,4748.58,12-05-2022,3146,45285.14,Personal,3.38,36,Approved,MasterCard,1066.4,106.97,7993,Complaint,Pending,1
3147,Charles,Lopez,52,Female,Omaha,charles.lopez@kag.com,Current,9790.01,3147,Transfer,1372.32,29-09-2019,3147,14232.19,Personal,7.85,24,Closed,AMEX,3149.79,46.63,576,Suggestion,Pending,1
3148,Carol,Lee,36,Other,Washington,carol.lee@kag.com,Current,2544.09,3148,Deposit,4493.43,03-12-2018,3148,8810.08,Mortgage,3.09,60,Approved,AMEX,8833.61,52.02,2963,Complaint,Pending,1
3149,Sandra,Brown,56,Female,Phoenix,sandra.brown@kag.com,Current,4168.43,3149,Withdrawal,3076.79,27-06-2022,3149,35890.46,Personal,1.25,12,Approved,Visa,9765.28,243.74,6343,Praise,Resolved,1
3150,Amanda,Walker,24,Other,Milwaukee,amanda.walker@kag.com,Current,6450.05,3150,Deposit,2518.21,20-01-2022,3150,27781.09,Auto,5.34,60,Rejected,AMEX,4952.71,84.77,5436,Suggestion,Pending,1
3151,Susan,Baker,56,Female,San Jose,susan.baker@kag.com,Current,3575.53,3151,Withdrawal,1669.51,08-01-2019,3151,13880.17,Personal,7.89,60,Approved,MasterCard,8446.53,217.58,2611,Praise,Resolved,1
3152,Paul,Walker,51,Male,Louisville,paul.walker@kag.com,Current,135.93,3152,Transfer,603.07,31-03-2020,3152,43645.08,Personal,2.93,36,Rejected,Visa,8339.98,1.91,8139,Suggestion,Resolved,1
3153,Charles,Thompson,51,Male,Oklahoma City,charles.thompson@kag.com,Current,4022.55,3153,Transfer,1231.61,19-12-2023,3153,15024.15,Auto,1.44,12,Closed,Visa,7951.57,149.07,111,Suggestion,Pending,1
3154,Karen,Martin,44,Male,Tucson,karen.martin@kag.com,Savings,8065.95,3154,Transfer,1661.73,01-04-2023,3154,4125.32,Personal,4.36,48,Rejected,Visa,8577.57,56.94,3504,Complaint,Pending,1
3155,Robert,Anderson,61,Female,Indianapolis,robert.anderson@kag.com,Savings,9445.2,3155,Transfer,1450.8,20-04-2019,3155,1752.97,Personal,2.83,24,Approved,Visa,9514.05,142.51,7922,Suggestion,Pending,1
3156,Michael,Thompson,22,Female,Memphis,michael.thompson@kag.com,Current,2823.4,3156,Transfer,375.9,13-07-2023,3156,46219.9,Personal,4.44,36,Approved,AMEX,1477,167.5,4453,Praise,Resolved,1
3157,Daniel,Ramirez,21,Female,El Paso,daniel.ramirez@kag.com,Current,9224.29,3157,Deposit,2903.11,10-11-2019,3157,20706.73,Personal,9.29,24,Rejected,AMEX,4231.94,203.29,6774,Praise,Pending,1
3158,Sandra,Thomas,24,Other,Las Vegas,sandra.thomas@kag.com,Savings,8684.77,3158,Transfer,2381.15,22-11-2022,3158,11460.96,Personal,7.7,12,Closed,Visa,7310.51,61.32,6699,Complaint,Resolved,1
3159,Paul,Torres,65,Female,Fresno,paul.torres@kag.com,Current,4126.57,3159,Transfer,541.25,18-08-2020,3159,28787.97,Personal,4.36,24,Closed,AMEX,2752.63,159.71,8364,Complaint,Resolved,1
3160,Nancy,Lee,20,Other,San Antonio,nancy.lee@kag.com,Savings,146.31,3160,Transfer,2324.63,25-10-2024,3160,24906.4,Auto,3.93,60,Rejected,AMEX,5780.4,1.03,3053,Complaint,Resolved,1
3161,Ronald,Anderson,38,Other,Kansas City,ronald.anderson@kag.com,Savings,8464.27,3161,Transfer,404.03,17-02-2018,3161,49992.29,Personal,9.29,60,Closed,AMEX,6610.65,249.81,6216,Complaint,Pending,1
3162,Christopher,Taylor,51,Other,Atlanta,christopher.taylor@kag.com,Savings,2939.05,3162,Withdrawal,4658.33,05-09-2024,3162,44536.74,Auto,9,60,Closed,MasterCard,2507.62,104.6,1474,Suggestion,Pending,1
3163,Matthew,Roberts,66,Male,Houston,matthew.roberts@kag.com,Current,7583.28,3163,Transfer,1302.8,06-05-2022,3163,14284.01,Mortgage,6.44,48,Closed,MasterCard,7160.8,49.62,9402,Suggestion,Resolved,1
3164,Charles,Torres,26,Other,Fresno,charles.torres@kag.com,Current,5757.99,3164,Withdrawal,3626.87,17-07-2021,3164,35187.76,Mortgage,4.22,60,Rejected,Visa,1341.56,161.13,6695,Suggestion,Pending,1
3165,Barbara,Gonzalez,37,Other,Washington,barbara.gonzalez@kag.com,Savings,2294.48,3165,Withdrawal,1263.73,03-04-2022,3165,19971.56,Auto,8.13,60,Rejected,AMEX,1252.37,133.52,6979,Praise,Resolved,1
